conId,symbol,secType,expiration,strike,right,exchange,currency,tradingClass
761712204,ES,EC,20250218,6070.0,P,CME,USD,ECES
753981821,ES,FOP,20250218,6075.0,P,CME,USD,E3B
753982018,ES,FOP,20250218,6075.0,C,CME,USD,E3B
761712210,ES,EC,20250218,6075.0,C,CME,USD,ECES
761712215,ES,EC,20250218,6075.0,P,CME,USD,ECES
757528306,ES,FOP,20250218,6080.0,C,CME,USD,E3B
757528546,ES,FOP,20250218,6080.0,P,CME,USD,E3B
761712216,ES,EC,20250218,6080.0,C,CME,USD,ECES
761712221,ES,EC,20250218,6080.0,P,CME,USD,ECES
760508212,ES,FOP,20250218,6085.0,C,CME,USD,E3B
760508830,ES,FOP,20250218,6085.0,P,CME,USD,E3B
757528243,ES,FOP,20250218,6090.0,P,CME,USD,E3B
757528504,ES,FOP,20250218,6090.0,C,CME,USD,E3B
761712225,ES,EC,20250218,6090.0,C,CME,USD,ECES
761712228,ES,EC,20250218,6090.0,P,CME,USD,ECES
760507990,ES,FOP,20250218,6095.0,C,CME,USD,E3B
760509043,ES,FOP,20250218,6095.0,P,CME,USD,E3B
753982149,ES,FOP,20250218,6100.0,P,CME,USD,E3B
753982709,ES,FOP,20250218,6100.0,C,CME,USD,E3B
761712235,ES,EC,20250218,6100.0,C,CME,USD,ECES
761712238,ES,EC,20250218,6100.0,P,CME,USD,ECES
760508700,ES,FOP,20250218,6105.0,P,CME,USD,E3B
760509002,ES,FOP,20250218,6105.0,C,CME,USD,E3B
757528585,ES,FOP,20250218,6110.0,C,CME,USD,E3B
757528672,ES,FOP,20250218,6110.0,P,CME,USD,E3B
761712240,ES,EC,20250218,6110.0,C,CME,USD,ECES
761712245,ES,EC,20250218,6110.0,P,CME,USD,ECES
760508739,ES,FOP,20250218,6115.0,C,CME,USD,E3B
760508745,ES,FOP,20250218,6115.0,P,CME,USD,E3B
757528140,ES,FOP,20250218,6120.0,P,CME,USD,E3B
757528202,ES,FOP,20250218,6120.0,C,CME,USD,E3B
761712250,ES,EC,20250218,6120.0,C,CME,USD,ECES
761712255,ES,EC,20250218,6120.0,P,CME,USD,ECES
753981831,ES,FOP,20250218,6125.0,C,CME,USD,E3B
753982498,ES,FOP,20250218,6125.0,P,CME,USD,E3B
761712256,ES,EC,20250218,6125.0,C,CME,USD,ECES
761712261,ES,EC,20250218,6125.0,P,CME,USD,ECES
757528071,ES,FOP,20250218,6130.0,C,CME,USD,E3B
757528096,ES,FOP,20250218,6130.0,P,CME,USD,E3B
761712266,ES,EC,20250218,6130.0,C,CME,USD,ECES
761712271,ES,EC,20250218,6130.0,P,CME,USD,ECES
760508487,ES,FOP,20250218,6135.0,P,CME,USD,E3B
760509199,ES,FOP,20250218,6135.0,C,CME,USD,E3B
757528101,ES,FOP,20250218,6140.0,C,CME,USD,E3B
757528270,ES,FOP,20250218,6140.0,P,CME,USD,E3B
761712273,ES,EC,20250218,6140.0,C,CME,USD,ECES
761712276,ES,EC,20250218,6140.0,P,CME,USD,ECES
760508207,ES,FOP,20250218,6145.0,P,CME,USD,E3B
760508565,ES,FOP,20250218,6145.0,C,CME,USD,E3B
753981981,ES,FOP,20250218,6150.0,C,CME,USD,E3B
753982444,ES,FOP,20250218,6150.0,P,CME,USD,E3B
761712283,ES,EC,20250218,6150.0,C,CME,USD,ECES
761712286,ES,EC,20250218,6150.0,P,CME,USD,ECES
760508378,ES,FOP,20250218,6155.0,C,CME,USD,E3B
760509211,ES,FOP,20250218,6155.0,P,CME,USD,E3B
757528459,ES,FOP,20250218,6160.0,C,CME,USD,E3B
757528687,ES,FOP,20250218,6160.0,P,CME,USD,E3B
761712290,ES,EC,20250218,6160.0,C,CME,USD,ECES
761712295,ES,EC,20250218,6160.0,P,CME,USD,ECES
760508659,ES,FOP,20250218,6165.0,P,CME,USD,E3B
760508827,ES,FOP,20250218,6165.0,C,CME,USD,E3B
757528186,ES,FOP,20250218,6170.0,P,CME,USD,E3B
757528403,ES,FOP,20250218,6170.0,C,CME,USD,E3B
761712296,ES,EC,20250218,6170.0,C,CME,USD,ECES
761712301,ES,EC,20250218,6170.0,P,CME,USD,ECES
755249269,ES,FOP,20250218,6175.0,P,CME,USD,E3B
755249290,ES,FOP,20250218,6175.0,C,CME,USD,E3B
761712307,ES,EC,20250218,6175.0,C,CME,USD,ECES
761712310,ES,EC,20250218,6175.0,P,CME,USD,ECES
757528126,ES,FOP,20250218,6180.0,C,CME,USD,E3B
757528297,ES,FOP,20250218,6180.0,P,CME,USD,E3B
761712313,ES,EC,20250218,6180.0,C,CME,USD,ECES
761712316,ES,EC,20250218,6180.0,P,CME,USD,ECES
760508527,ES,FOP,20250218,6185.0,C,CME,USD,E3B
760509405,ES,FOP,20250218,6185.0,P,CME,USD,E3B
757528542,ES,FOP,20250218,6190.0,C,CME,USD,E3B
757528572,ES,FOP,20250218,6190.0,P,CME,USD,E3B
761712321,ES,EC,20250218,6190.0,C,CME,USD,ECES
761712324,ES,EC,20250218,6190.0,P,CME,USD,ECES
760509142,ES,FOP,20250218,6195.0,P,CME,USD,E3B
760509424,ES,FOP,20250218,6195.0,C,CME,USD,E3B
753981735,ES,FOP,20250218,6200.0,P,CME,USD,E3B
753982101,ES,FOP,20250218,6200.0,C,CME,USD,E3B
761712331,ES,EC,20250218,6200.0,C,CME,USD,ECES
761712334,ES,EC,20250218,6200.0,P,CME,USD,ECES
760509128,ES,FOP,20250218,6205.0,P,CME,USD,E3B
760509252,ES,FOP,20250218,6205.0,C,CME,USD,E3B
757528192,ES,FOP,20250218,6210.0,P,CME,USD,E3B
757528257,ES,FOP,20250218,6210.0,C,CME,USD,E3B
761712336,ES,EC,20250218,6210.0,C,CME,USD,ECES
761712341,ES,EC,20250218,6210.0,P,CME,USD,ECES
760508865,ES,FOP,20250218,6215.0,C,CME,USD,E3B
760508895,ES,FOP,20250218,6215.0,P,CME,USD,E3B
757528191,ES,FOP,20250218,6220.0,P,CME,USD,E3B
757528443,ES,FOP,20250218,6220.0,C,CME,USD,E3B
761712346,ES,EC,20250218,6220.0,C,CME,USD,ECES
761712351,ES,EC,20250218,6220.0,P,CME,USD,ECES
755249228,ES,FOP,20250218,6225.0,P,CME,USD,E3B
755249280,ES,FOP,20250218,6225.0,C,CME,USD,E3B
761712355,ES,EC,20250218,6225.0,C,CME,USD,ECES
761712358,ES,EC,20250218,6225.0,P,CME,USD,ECES
757528089,ES,FOP,20250218,6230.0,C,CME,USD,E3B
757528174,ES,FOP,20250218,6230.0,P,CME,USD,E3B
761712361,ES,EC,20250218,6230.0,C,CME,USD,ECES
761712364,ES,EC,20250218,6230.0,P,CME,USD,ECES
760508270,ES,FOP,20250218,6235.0,P,CME,USD,E3B
760508765,ES,FOP,20250218,6235.0,C,CME,USD,E3B
757528157,ES,FOP,20250218,6240.0,P,CME,USD,E3B
757528582,ES,FOP,20250218,6240.0,C,CME,USD,E3B
761712370,ES,EC,20250218,6240.0,C,CME,USD,ECES
761712375,ES,EC,20250218,6240.0,P,CME,USD,ECES
760508162,ES,FOP,20250218,6245.0,C,CME,USD,E3B
760509320,ES,FOP,20250218,6245.0,P,CME,USD,E3B
753982255,ES,FOP,20250218,6250.0,C,CME,USD,E3B
753982572,ES,FOP,20250218,6250.0,P,CME,USD,E3B
761712376,ES,EC,20250218,6250.0,C,CME,USD,ECES
761712381,ES,EC,20250218,6250.0,P,CME,USD,ECES
