conId,symbol,secType,expiration,strike,right,exchange,currency,tradingClass,openPrice,closePrice,lowPrice,highPrice,lastPrice,tradingVolume,tickType,impliedVol,delta,optPrice,pvDividend,gamma,vega,theta,undPrice
759513602,ES,FOP,20250214,6135.0,P,CME,USD,EW2,6131.75,18.0,15.75,22.25,9.85,-1.0,11.0,0.13220888506258438,-0.4052117183675281,10.25,0.0,0.011125397183700127,1.0214107408373918,-10.052103269112465,
759513602,ES,FOP,20250214,6135.0,P,CME,USD,EW2,6131.75,18.0,15.75,22.25,9.85,-1.0,12.0,0.12875024477203617,-0.40277504772869427,9.850000381469727,0.0,0.011406813099128573,1.0198508030631637,-9.774194459379302,
759513602,ES,FOP,20250214,6135.0,P,CME,USD,EW2,6131.75,18.0,15.75,22.25,9.85,-1.0,13.0,0.13054219535171893,-0.40684742641744637,10.079586254708829,0.0,0.011282179480211657,1.0240920223500325,-10.079586254708829,
759513602,ES,FOP,20250214,6135.0,P,CME,USD,EW2,6131.75,18.0,15.75,15.5,9.85,-1.0,10.0,0.12976342939891802,-0.4035020735304879,9.949999809265137,0.0,0.011322961514570733,1.020320468243256,-9.855645338506443,
759513602,ES,FOP,20250214,6135.0,P,CME,USD,EW2,6131.75,18.0,15.75,15.5,9.85,-1.0,11.0,0.13220888506258438,-0.4052117183675281,10.25,0.0,0.011125397183700127,1.0214107408373918,-10.052103269112465,
759513602,ES,FOP,20250214,6135.0,P,CME,USD,EW2,6131.75,18.0,15.75,15.5,9.85,-1.0,12.0,0.12875024477203617,-0.40277504772869427,9.850000381469727,0.0,0.011406813099128573,1.0198508030631637,-9.774194459379302,
759513602,ES,FOP,20250214,6135.0,P,CME,USD,EW2,6131.75,18.0,15.75,15.5,9.85,-1.0,13.0,0.13054219535171893,-0.40684742641744637,10.079586254708829,0.0,0.011282179480211657,1.0240920223500325,-10.079586254708829,
759513602,ES,FOP,20250214,6135.0,P,CME,USD,EW2,6131.75,18.0,9.85,15.5,9.85,-1.0,10.0,0.12976342939891802,-0.4035020735304879,9.949999809265137,0.0,0.011322961514570733,1.020320468243256,-9.855645338506443,
759513602,ES,FOP,20250214,6135.0,P,CME,USD,EW2,6131.75,18.0,9.85,15.5,9.85,-1.0,11.0,0.13220888506258438,-0.4052117183675281,10.25,0.0,0.011125397183700127,1.0214107408373918,-10.052103269112465,
759513602,ES,FOP,20250214,6135.0,P,CME,USD,EW2,6131.75,18.0,9.85,15.5,9.85,-1.0,12.0,0.12875024477203617,-0.40277504772869427,9.850000381469727,0.0,0.011406813099128573,1.0198508030631637,-9.774194459379302,
759513602,ES,FOP,20250214,6135.0,P,CME,USD,EW2,6131.75,18.0,9.85,15.5,9.85,-1.0,13.0,0.13054219535171893,-0.40684742641744637,10.079586254708829,0.0,0.011282179480211657,1.0240920223500325,-10.079586254708829,
759513602,ES,FOP,20250214,6135.0,P,CME,USD,EW2,6131.75,14.75,9.85,15.5,9.85,-1.0,10.0,0.12976342939891802,-0.4035020735304879,9.949999809265137,0.0,0.011322961514570733,1.020320468243256,-9.855645338506443,
759513602,ES,FOP,20250214,6135.0,P,CME,USD,EW2,6131.75,14.75,9.85,15.5,9.85,-1.0,11.0,0.13220888506258438,-0.4052117183675281,10.25,0.0,0.011125397183700127,1.0214107408373918,-10.052103269112465,
