conId,symbol,secType,expiration,strike,right,exchange,currency,tradingClass
757207204,ES,FOP,20250310,5700.0,P,CME,USD,E2A
765818234,ES,FOP,20250310,5705.0,C,CME,USD,E2A
765818308,ES,FOP,20250310,5705.0,P,CME,USD,E2A
760506583,ES,FOP,20250310,5710.0,C,CME,USD,E2A
760507285,ES,FOP,20250310,5710.0,P,CME,USD,E2A
765818159,ES,FOP,20250310,5715.0,P,CME,USD,E2A
765818432,ES,FOP,20250310,5715.0,C,CME,USD,E2A
760507128,ES,FOP,20250310,5720.0,C,CME,USD,E2A
760507165,ES,FOP,20250310,5720.0,P,CME,USD,E2A
757206679,ES,FOP,20250310,5725.0,C,CME,USD,E2A
757206811,ES,FOP,20250310,5725.0,P,CME,USD,E2A
760506680,ES,FOP,20250310,5730.0,C,CME,USD,E2A
760507194,ES,FOP,20250310,5730.0,P,CME,USD,E2A
765818399,ES,FOP,20250310,5735.0,C,CME,USD,E2A
765818418,ES,FOP,20250310,5735.0,P,CME,USD,E2A
760506815,ES,FOP,20250310,5740.0,P,CME,USD,E2A
760507047,ES,FOP,20250310,5740.0,C,CME,USD,E2A
765818359,ES,FOP,20250310,5745.0,C,CME,USD,E2A
765818588,ES,FOP,20250310,5745.0,P,CME,USD,E2A
757206631,ES,FOP,20250310,5750.0,C,CME,USD,E2A
757206883,ES,FOP,20250310,5750.0,P,CME,USD,E2A
765818394,ES,FOP,20250310,5755.0,P,CME,USD,E2A
765818549,ES,FOP,20250310,5755.0,C,CME,USD,E2A
760506638,ES,FOP,20250310,5760.0,C,CME,USD,E2A
760506745,ES,FOP,20250310,5760.0,P,CME,USD,E2A
765817656,ES,FOP,20250310,5765.0,C,CME,USD,E2A
765818582,ES,FOP,20250310,5765.0,P,CME,USD,E2A
760506761,ES,FOP,20250310,5770.0,P,CME,USD,E2A
760507219,ES,FOP,20250310,5770.0,C,CME,USD,E2A
757206440,ES,FOP,20250310,5775.0,P,CME,USD,E2A
757207245,ES,FOP,20250310,5775.0,C,CME,USD,E2A
760506563,ES,FOP,20250310,5780.0,C,CME,USD,E2A
760507103,ES,FOP,20250310,5780.0,P,CME,USD,E2A
765817661,ES,FOP,20250310,5785.0,P,CME,USD,E2A
765818199,ES,FOP,20250310,5785.0,C,CME,USD,E2A
760507076,ES,FOP,20250310,5790.0,P,CME,USD,E2A
760507179,ES,FOP,20250310,5790.0,C,CME,USD,E2A
765818505,ES,FOP,20250310,5795.0,C,CME,USD,E2A
765818525,ES,FOP,20250310,5795.0,P,CME,USD,E2A
757206652,ES,FOP,20250310,5800.0,C,CME,USD,E2A
757207078,ES,FOP,20250310,5800.0,P,CME,USD,E2A
765818179,ES,FOP,20250310,5805.0,P,CME,USD,E2A
765818239,ES,FOP,20250310,5805.0,C,CME,USD,E2A
760506566,ES,FOP,20250310,5810.0,C,CME,USD,E2A
760506603,ES,FOP,20250310,5810.0,P,CME,USD,E2A
765818305,ES,FOP,20250310,5815.0,P,CME,USD,E2A
765818520,ES,FOP,20250310,5815.0,C,CME,USD,E2A
760506662,ES,FOP,20250310,5820.0,C,CME,USD,E2A
760507222,ES,FOP,20250310,5820.0,P,CME,USD,E2A
757206685,ES,FOP,20250310,5825.0,C,CME,USD,E2A
757206904,ES,FOP,20250310,5825.0,P,CME,USD,E2A
760506623,ES,FOP,20250310,5830.0,P,CME,USD,E2A
760507048,ES,FOP,20250310,5830.0,C,CME,USD,E2A
765817681,ES,FOP,20250310,5835.0,P,CME,USD,E2A
765818592,ES,FOP,20250310,5835.0,C,CME,USD,E2A
760506688,ES,FOP,20250310,5840.0,P,CME,USD,E2A
760506927,ES,FOP,20250310,5840.0,C,CME,USD,E2A
765817761,ES,FOP,20250310,5845.0,P,CME,USD,E2A
765818300,ES,FOP,20250310,5845.0,C,CME,USD,E2A
757206674,ES,FOP,20250310,5850.0,C,CME,USD,E2A
757207024,ES,FOP,20250310,5850.0,P,CME,USD,E2A
765818212,ES,FOP,20250310,5855.0,C,CME,USD,E2A
765818379,ES,FOP,20250310,5855.0,P,CME,USD,E2A
760506703,ES,FOP,20250310,5860.0,P,CME,USD,E2A
760506800,ES,FOP,20250310,5860.0,C,CME,USD,E2A
